,Cidade,Area,Quartos,Banheiros,Vagas Garagem,Andar,Animal,Mobiliado,Condominio,Aluguel,IPTU,Seguro Incendio,Total
3252,True,350.0,5,4,3,16,True,False,,,,,
3253,True,67.0,2,1,0,3,True,False,,,,,
3254,True,178.0,3,3,3,8,True,True,,,,,
3255,False,54.0,2,1,1,3,True,False,,,,,
3256,True,50.0,1,1,0,-,True,False,,,,,
3257,True,450.0,4,5,7,-,True,True,,,,,
3258,False,138.0,3,4,3,16,True,False,,,,,
3259,True,129.0,3,4,3,6,True,True,,,,,
3260,True,118.0,3,3,2,17,True,True,,,,,
3261,True,340.0,4,5,4,2,False,True,,,,,
3262,True,383.0,4,5,6,-,True,False,,,,,
3263,True,13.0,1,1,0,1,True,False,,,,,
3264,True,167.0,3,2,1,14,True,True,,,,,
3265,True,399.0,3,5,4,21,True,False,,,,,
3266,False,46.0,1,1,1,4,False,True,,,,,
3267,True,74.0,3,2,2,15,True,False,,,,,
3268,True,800.0,5,4,8,-,True,False,,,,,
3269,True,180.0,3,4,3,15,True,False,,,,,
3270,True,180.0,3,3,1,8,False,False,,,,,
3271,True,303.0,4,5,1,-,True,True,,,,,
3272,True,45.0,1,1,1,2,False,True,,,,,
3273,True,220.0,3,2,2,13,True,False,,,,,
3274,False,70.0,2,1,1,7,True,False,,,,,
3275,True,101.0,2,3,1,9,False,True,,,,,
3276,True,72.0,2,1,1,7,True,False,,,,,
3277,False,200.0,3,4,2,4,False,False,,,,,
3278,True,250.0,3,2,1,2,True,False,,,,,
3279,True,126.0,2,1,0,-,True,False,,,,,
3280,True,290.0,3,3,2,-,True,True,,,,,
3281,True,166.0,2,1,5,-,True,True,,,,,
3282,True,133.0,3,2,0,6,True,False,,,,,
3283,True,208.0,3,4,3,1,True,False,,,,,
3284,True,178.0,3,3,0,17,True,False,,,,,
3285,True,49.0,2,1,1,5,True,False,,,,,
3286,True,42.0,1,1,1,6,True,True,,,,,
3287,True,236.0,3,4,5,-,True,False,,,,,
3288,True,50.0,1,1,0,-,True,False,,,,,
3289,True,45.0,1,1,0,3,True,False,,,,,
3290,True,60.0,1,1,1,8,True,False,,,,,
3291,True,180.0,3,2,2,3,True,False,,,,,
3292,True,68.0,2,2,1,14,True,False,,,,,
3293,True,35.0,1,1,0,4,True,False,,,,,
3294,True,170.0,3,3,4,4,True,False,,,,,
3295,True,101.0,3,2,2,12,True,False,,,,,
3296,True,35.0,1,1,0,2,False,True,,,,,
3297,True,155.0,4,5,3,3,False,False,,,,,
3298,True,213.0,3,4,3,2,True,False,,,,,
3299,True,110.0,2,3,3,-,True,False,,,,,
3300,True,70.0,2,1,1,8,False,False,,,,,
3301,False,44.0,1,1,0,7,True,False,,,,,
3302,True,73.0,2,2,1,16,True,False,,,,,
3303,True,285.0,4,5,4,6,True,True,,,,,
3304,True,40.0,1,1,0,-,False,False,,,,,
3305,True,330.0,5,6,2,11,True,False,,,,,
3306,True,140.0,3,3,2,12,False,False,,,,,
3307,True,120.0,3,4,3,4,True,False,,,,,
3308,True,60.0,3,2,1,-,True,True,,,,,
3309,True,311.0,3,6,4,23,False,True,,,,,
3310,True,92.0,2,2,0,2,True,False,,,,,
3311,True,380.0,3,3,4,-,True,True,,,,,
3312,True,69.0,2,2,2,8,True,True,,,,,
3313,True,60.0,2,2,1,1,True,False,,,,,
3314,False,85.0,3,1,2,9,True,False,,,,,
3315,True,140.0,4,2,1,8,True,True,,,,,
3316,True,50.0,2,1,1,14,True,False,,,,,
3317,True,25.0,1,1,0,1,False,False,,,,,
3318,True,250.0,3,1,0,-,True,False,,,,,
3319,True,178.0,3,3,4,12,False,True,,,,,
3320,True,145.0,3,3,2,2,True,False,,,,,
3321,True,36.0,1,1,0,2,True,True,,,,,
3322,False,144.0,4,3,2,13,True,False,,,,,
3323,True,70.0,2,1,0,-,True,False,,,,,
3324,True,30.0,1,1,0,12,True,True,,,,,
3325,True,53.0,2,2,1,15,True,False,,,,,
3326,False,350.0,4,6,6,-,True,False,,,,,
3327,True,30.0,1,1,0,2,False,False,,,,,
3328,True,17.0,1,1,0,2,True,False,,,,,
3329,True,200.0,3,3,1,5,True,False,,,,,
3330,True,100.0,2,1,0,-,True,False,,,,,
3331,True,127.0,3,2,1,10,True,False,,,,,
3332,True,58.0,2,1,0,13,True,False,,,,,
3333,True,25.0,1,1,0,2,False,False,,,,,
3334,False,92.0,3,2,3,17,True,False,,,,,
3335,True,320.0,3,4,4,5,True,True,,,,,
3336,False,82.0,1,1,1,-,True,False,,,,,
3337,True,65.0,2,2,1,12,False,True,,,,,
3338,True,80.0,2,1,0,-,True,False,,,,,
3339,True,50.0,1,1,1,12,False,True,,,,,
3340,True,50.0,2,1,1,8,True,False,,,,,
3341,True,20.0,1,1,0,9,True,True,,,,,
3342,False,164.0,3,2,2,-,True,False,,,,,
3343,True,260.0,4,5,5,3,True,True,,,,,
3344,True,40.0,1,1,0,-,True,False,,,,,
3345,False,200.0,3,3,3,-,True,False,,,,,
3346,True,22.0,1,1,0,26,True,False,,,,,
3347,True,390.0,3,3,2,1,False,False,,,,,
3348,True,141.0,3,3,2,-,True,False,,,,,
3349,True,55.0,2,2,1,5,True,False,,,,,
3350,True,55.0,2,1,1,11,True,False,,,,,
3351,False,300.0,3,3,4,-,True,False,,,,,
3352,False,96.0,2,3,2,8,False,False,,,,,
3353,True,100.0,3,2,1,-,True,False,,,,,
3354,True,50.0,2,1,1,1,True,False,,,,,
3355,False,250.0,2,1,6,-,True,False,,,,,
3356,False,74.0,3,2,1,17,True,False,,,,,
3357,True,62.0,2,2,1,9,True,True,,,,,
3358,True,70.0,1,1,0,4,False,False,,,,,
3359,True,18.0,1,1,0,-,True,False,,,,,
3360,True,80.0,2,2,2,-,True,True,,,,,
3361,False,62.0,2,1,2,7,True,False,,,,,
3362,False,77.0,3,1,0,-,True,False,,,,,
3363,True,86.0,2,1,1,12,True,False,,,,,
3364,True,56.0,2,2,2,1,True,False,,,,,
3365,True,69.0,2,1,0,4,True,False,,,,,
3366,True,126.0,3,2,2,13,True,False,,,,,
3367,True,70.0,2,1,1,8,True,False,,,,,
3368,True,205.0,3,3,4,-,True,False,,,,,
3369,True,70.0,2,1,1,7,True,False,,,,,
3370,True,130.0,2,2,2,3,True,False,,,,,
3371,True,63.0,2,2,1,-,True,False,,,,,
3372,True,36.0,1,1,0,11,True,False,,,,,
3373,True,102.0,3,3,0,7,True,False,,,,,
3374,True,49.0,1,1,1,3,False,False,,,,,
3375,True,360.0,3,5,3,14,False,False,,,,,
3376,True,16.0,1,1,0,6,False,False,,,,,
3377,True,120.0,2,3,1,15,False,True,,,,,
3378,False,330.0,4,6,6,-,True,True,,,,,
3379,True,40.0,1,1,0,1,False,False,,,,,
3380,True,188.0,3,3,1,4,False,True,,,,,
3381,True,700.0,4,7,8,-,True,False,,,,,
3382,True,105.0,1,1,2,29,False,False,,,,,
3383,True,230.0,5,5,3,-,True,False,,,,,
3384,True,60.0,2,1,1,3,True,False,,,,,
3385,True,70.0,2,1,1,-,True,False,,,,,
3386,False,55.0,2,1,1,3,True,False,,,,,
3387,True,100.0,3,3,2,13,True,False,,,,,
3388,True,270.0,3,4,0,1,True,False,,,,,
3389,True,36.0,1,1,1,9,True,True,,,,,
3390,True,105.0,2,2,2,8,True,False,,,,,
3391,True,120.0,2,1,1,-,True,False,,,,,
3392,True,16.0,1,1,0,1,False,False,,,,,
3393,True,300.0,4,4,4,12,True,False,,,,,
3394,True,115.0,2,2,1,18,True,True,,,,,
3395,True,67.0,1,2,1,12,True,True,,,,,
3396,True,100.0,2,1,0,-,False,False,,,,,
3397,True,320.0,4,4,8,-,True,False,,,,,
3398,True,77.0,2,1,0,3,True,False,,,,,
3399,True,270.0,3,4,2,6,True,False,,,,,
3400,False,104.0,2,3,2,1,True,True,,,,,
3401,True,70.0,2,1,1,7,True,True,,,,,
3402,True,68.0,1,1,0,3,True,False,,,,,
3403,True,410.0,4,5,5,1,True,False,,,,,
3404,True,60.0,1,1,0,3,False,False,,,,,
3405,True,270.0,3,2,4,21,True,False,,,,,
3406,True,65.0,2,1,1,3,True,False,,,,,
3407,True,100.0,2,1,3,-,False,False,,,,,
3408,True,250.0,3,4,2,10,True,False,,,,,
3409,True,119.0,3,3,1,4,False,True,,,,,
3410,True,394.0,4,6,4,23,True,True,,,,,
3411,False,660.0,5,5,4,-,True,False,,,,,
3412,True,40.0,1,1,0,3,True,False,,,,,
3413,True,60.0,3,1,1,15,True,True,,,,,
3414,True,240.0,3,2,2,17,False,False,,,,,
3415,True,180.0,3,1,1,18,True,False,,,,,
3416,True,400.0,4,4,4,-,True,False,,,,,
3417,True,250.0,3,4,3,4,True,False,,,,,
3418,False,60.0,2,1,0,1,True,False,,,,,
3419,False,77.0,2,2,1,9,True,False,,,,,
3420,True,154.0,4,3,3,21,True,False,,,,,
3421,True,250.0,3,3,2,-,False,False,,,,,
3422,False,450.0,4,5,4,-,True,True,,,,,
3423,True,179.0,3,3,0,9,False,True,,,,,
3424,True,400.0,5,5,4,-,True,False,,,,,
3425,True,102.0,2,1,0,1,True,False,,,,,
3426,True,45.0,2,2,0,-,False,False,,,,,
3427,True,90.0,1,2,2,13,False,True,,,,,
3428,True,230.0,3,3,3,7,True,False,,,,,
3429,True,220.0,2,4,2,-,True,True,,,,,
3430,True,58.0,1,2,1,5,True,False,,,,,
3431,False,67.0,2,2,2,12,True,False,,,,,
3432,True,113.0,3,2,1,6,True,False,,,,,
3433,True,111.0,3,4,3,1,True,False,,,,,
3434,True,50.0,2,1,1,1,True,False,,,,,
3435,True,54.0,2,1,1,11,False,True,,,,,
3436,True,300.0,5,5,2,-,True,False,,,,,
3437,True,65.0,2,2,1,6,True,False,,,,,
3438,True,80.0,2,2,2,-,False,False,,,,,
3439,True,50.0,2,1,1,11,True,False,,,,,
3440,True,35.0,1,1,1,1,True,False,,,,,
3441,True,200.0,3,2,1,-,False,False,,,,,
3442,False,43.0,1,1,1,5,True,False,,,,,
3443,True,41.0,1,1,0,12,True,False,,,,,
3444,True,63.0,1,1,1,9,False,True,,,,,
3445,True,190.0,4,4,3,11,True,True,,,,,
3446,True,500.0,4,4,4,-,True,False,,,,,
3447,True,73.0,3,2,1,9,True,False,,,,,
3448,False,104.0,3,1,0,3,False,False,,,,,
3449,True,35.0,1,1,0,-,True,False,,,,,
3450,True,120.0,2,2,2,-,True,False,,,,,
3451,True,55.0,2,3,2,-,True,False,,,,,
3452,True,240.0,2,1,5,-,True,False,,,,,
3453,True,400.0,4,5,3,3,True,True,,,,,
3454,True,200.0,2,3,1,10,True,False,,,,,
3455,True,40.0,1,1,1,1,False,True,,,,,
3456,True,68.0,2,1,0,12,True,False,,,,,
3457,True,150.0,2,3,0,-,True,False,,,,,
3458,True,50.0,2,1,1,8,True,False,,,,,
3459,False,113.0,3,2,2,11,True,False,,,,,
3460,True,88.0,2,2,2,1,False,True,,,,,
3461,True,90.0,3,2,3,1,True,False,,,,,
3462,True,350.0,3,3,8,-,True,False,,,,,
3463,True,340.0,4,6,4,-,True,True,,,,,
3464,True,86.0,2,1,1,9,False,False,,,,,
3465,True,216.0,4,3,0,17,True,True,,,,,
3466,True,170.0,4,5,3,14,True,True,,,,,
3467,True,400.0,3,3,6,-,True,False,,,,,
3468,False,77.0,2,1,1,7,True,True,,,,,
3469,False,350.0,4,5,4,-,True,False,,,,,
3470,True,145.0,4,2,2,-,True,False,,,,,
3471,True,180.0,4,1,1,13,True,False,,,,,
3472,True,144.0,4,2,2,6,True,False,,,,,
3473,True,60.0,2,1,1,3,True,False,,,,,
3474,True,220.0,4,3,0,3,True,False,,,,,
3475,True,60.0,2,1,1,8,True,True,,,,,
3476,True,165.0,3,1,2,-,True,False,,,,,
3477,True,400.0,5,6,4,15,True,False,,,,,
3478,True,77.0,3,2,1,1,True,False,,,,,
3479,True,215.0,3,4,4,-,True,False,,,,,
3480,False,78.0,3,2,2,3,True,False,,,,,
3481,True,96.0,2,2,2,12,True,False,,,,,
3482,True,400.0,4,5,4,13,True,True,,,,,
3483,True,120.0,3,2,2,5,False,False,,,,,
3484,True,53.0,2,1,1,8,True,True,,,,,
3485,True,70.0,2,1,0,1,True,False,,,,,
3486,True,100.0,3,3,0,5,True,False,,,,,
3487,False,69.0,2,1,1,2,True,False,,,,,
3488,True,25.0,1,1,0,-,False,False,,,,,
3489,True,68.0,3,2,1,3,True,True,,,,,
3490,True,30.0,1,1,1,10,True,True,,,,,
3491,True,156.0,2,4,2,11,True,False,,,,,
3492,True,33.0,1,1,0,12,False,True,,,,,
3493,True,205.0,3,5,1,8,True,False,,,,,
3494,True,79.0,2,3,1,14,True,False,,,,,
3495,True,70.0,3,2,1,4,True,True,,,,,
3496,True,40.0,1,1,0,8,False,False,,,,,
3497,False,438.0,5,4,0,-,True,False,,,,,
3498,True,30.0,1,1,0,-,False,False,,,,,
3499,True,212.0,3,5,3,7,True,False,,,,,
3500,True,32.0,1,1,0,3,True,False,,,,,
3501,True,269.0,4,4,5,21,True,True,,,,,
3502,True,63.0,2,1,1,5,True,False,,,,,
3503,True,39.0,1,1,0,10,True,True,,,,,
3504,True,200.0,3,2,3,3,True,False,,,,,
3505,True,290.0,3,3,1,5,True,False,,,,,
3506,True,30.0,1,1,1,18,False,False,,,,,
3507,True,176.0,4,5,0,1,True,True,,,,,
3508,True,77.0,2,2,1,6,True,False,,,,,
3509,True,47.0,1,1,0,2,True,False,,,,,
3510,True,135.0,3,2,0,3,True,False,,,,,
3511,True,108.0,2,3,2,-,True,False,,,,,
3512,True,212.0,4,3,2,17,True,False,,,,,
3513,True,140.0,2,4,1,11,True,False,,,,,
3514,False,51.0,2,1,1,1,False,False,,,,,
3515,True,42.0,1,1,1,9,True,True,,,,,
3516,True,108.0,3,3,3,11,True,True,,,,,
3517,False,53.0,1,1,0,6,True,False,,,,,
3518,True,254.0,3,3,3,11,True,True,,,,,
3519,False,67.0,3,1,1,1,False,False,,,,,
3520,True,50.0,2,1,1,1,True,False,,,,,
3521,True,115.0,4,4,3,2,True,False,,,,,
3522,False,70.0,2,1,1,-,False,False,,,,,
3523,True,140.0,3,4,2,6,True,False,,,,,
3524,True,156.0,2,3,2,8,True,True,,,,,
3525,True,295.0,4,4,4,21,True,False,,,,,
3526,True,42.0,1,1,1,5,True,False,,,,,
3527,True,480.0,4,5,2,-,True,True,,,,,
3528,True,65.0,1,2,2,3,False,True,,,,,
3529,True,220.0,4,5,3,9,True,False,,,,,
3530,True,57.0,2,1,2,8,True,False,,,,,
3531,True,170.0,3,3,0,10,True,False,,,,,
3532,False,55.0,1,1,1,2,True,False,,,,,
3533,True,117.0,4,5,4,16,True,False,,,,,
3534,True,280.0,5,2,1,-,True,False,,,,,
3535,True,140.0,4,3,2,10,True,False,,,,,
3536,True,57.0,2,2,0,9,True,False,,,,,
3537,True,200.0,3,4,2,-,True,False,,,,,
3538,True,35.0,1,1,0,1,False,False,,,,,
3539,False,30.0,1,1,0,15,True,False,,,,,
3540,True,42.0,1,1,0,9,True,True,,,,,
3541,False,69.0,2,1,1,7,False,False,,,,,
3542,True,60.0,2,1,1,7,True,False,,,,,
3543,True,253.0,3,5,5,9,True,False,,,,,
3544,True,220.0,4,5,2,-,True,False,,,,,
3545,True,127.0,2,3,2,1,True,True,,,,,
3546,True,85.0,3,2,1,10,True,True,,,,,
3547,True,470.0,4,6,3,-,True,False,,,,,
3548,True,124.0,3,3,2,16,True,False,,,,,
3549,True,100.0,2,2,0,-,False,False,,,,,
3550,True,60.0,2,2,1,11,True,False,,,,,
3551,True,57.0,1,1,0,10,False,False,,,,,
3552,True,54.0,1,1,1,20,True,True,,,,,
3553,True,84.0,3,1,1,6,True,False,,,,,
3554,True,360.0,3,4,1,10,True,False,,,,,
3555,True,51.0,2,1,0,12,True,True,,,,,
3556,True,119.0,2,2,0,5,True,False,,,,,
3557,True,70.0,2,1,0,-,False,False,,,,,
3558,True,100.0,3,3,2,3,False,False,,,,,
3559,True,100.0,2,1,0,4,True,False,,,,,
3560,True,79.0,2,1,1,3,True,False,,,,,
3561,True,220.0,3,4,3,2,False,False,,,,,
3562,True,100.0,3,1,0,-,True,False,,,,,
3563,True,108.0,3,3,2,2,True,False,,,,,
3564,True,230.0,2,1,8,-,True,False,,,,,
3565,True,103.0,3,3,2,3,True,True,,,,,
3566,True,90.0,3,2,2,2,True,False,,,,,
3567,True,220.0,4,4,2,10,True,False,,,,,
3568,True,125.0,3,2,2,11,True,False,,,,,
3569,True,54.0,1,1,1,8,True,False,,,,,
3570,True,300.0,5,5,3,-,True,False,,,,,
3571,True,280.0,3,5,3,-,True,False,,,,,
3572,True,45.0,2,2,0,-,False,False,,,,,
3573,False,60.0,3,1,1,5,False,False,,,,,
3574,True,100.0,2,2,1,15,True,False,,,,,
3575,True,40.0,1,1,1,10,True,False,,,,,
3576,True,160.0,3,2,1,10,False,False,,,,,
3577,True,41.0,2,1,0,1,True,False,,,,,
3578,True,350.0,5,3,6,-,True,False,,,,,
3579,True,300.0,3,3,3,-,True,False,,,,,
3580,True,89.0,2,2,2,20,True,True,,,,,
3581,True,325.0,4,5,7,-,True,True,,,,,
3582,True,170.0,2,2,5,-,True,False,,,,,
3583,True,520.0,4,6,4,-,True,False,,,,,
3584,True,480.0,4,6,5,9,True,False,,,,,
3585,True,45.0,1,1,1,2,True,False,,,,,
3586,True,89.0,3,1,1,2,True,False,,,,,
3587,True,108.0,3,2,2,12,False,False,,,,,
3588,False,48.0,2,1,0,5,True,False,,,,,
3589,True,160.0,3,2,2,18,True,True,,,,,
3590,True,160.0,2,3,3,-,True,False,,,,,
3591,True,100.0,4,3,2,2,True,False,,,,,
3592,True,75.0,3,2,1,21,True,False,,,,,
3593,True,215.0,4,4,3,6,True,False,,,,,
3594,True,125.0,3,4,1,2,True,False,,,,,
3595,True,94.0,3,2,3,5,True,False,,,,,
3596,True,60.0,2,1,1,8,True,False,,,,,
3597,True,66.0,2,1,1,10,False,True,,,,,
3598,True,300.0,4,5,4,-,True,False,,,,,
3599,True,102.0,3,3,2,12,True,False,,,,,
3600,True,462.0,7,2,3,-,False,False,,,,,
3601,False,51.0,2,1,2,13,False,False,,,,,
3602,True,120.0,3,3,2,-,True,False,,,,,
3603,True,35.0,1,1,1,10,False,True,,,,,
3604,True,229.0,4,2,3,2,True,True,,,,,
3605,True,530.0,4,5,6,-,False,False,,,,,
3606,False,74.0,3,1,1,3,True,False,,,,,
3607,True,96.0,2,1,1,2,True,False,,,,,
3608,True,181.0,4,5,3,5,True,False,,,,,
3609,True,38.0,1,1,1,1,True,False,,,,,
3610,True,260.0,2,3,4,-,True,False,,,,,
3611,True,126.0,3,2,0,1,True,False,,,,,
3612,True,98.0,1,2,2,4,False,True,,,,,
3613,True,220.0,4,3,3,20,True,True,,,,,
3614,True,164.0,3,2,2,6,True,False,,,,,
3615,True,50.0,1,1,1,3,False,True,,,,,
3616,False,55.0,2,1,1,1,True,False,,,,,
3617,False,300.0,4,4,3,2,True,False,,,,,
3618,True,40.0,1,1,1,1,True,False,,,,,
3619,True,68.0,2,1,1,8,True,False,,,,,
3620,True,220.0,2,2,3,-,True,False,,,,,
3621,True,270.0,2,3,4,-,True,False,,,,,
3622,True,255.0,3,4,4,9,True,True,,,,,
3623,True,49.0,1,1,1,10,False,False,,,,,
3624,True,300.0,3,3,5,-,True,False,,,,,
3625,True,300.0,4,5,2,6,True,True,,,,,
3626,True,38.0,2,1,0,5,True,True,,,,,
3627,True,150.0,3,3,3,11,True,False,,,,,
3628,False,200.0,3,2,3,-,True,False,,,,,
3629,True,427.0,4,6,4,13,True,False,,,,,
3630,True,75.0,3,1,1,2,True,True,,,,,
3631,True,150.0,3,3,2,-,True,False,,,,,
3632,True,300.0,3,1,2,-,True,False,,,,,
3633,True,220.0,3,2,1,-,True,False,,,,,
3634,True,213.0,3,5,5,10,True,False,,,,,
3635,True,320.0,4,6,4,4,True,False,,,,,
3636,True,84.0,3,2,1,3,False,True,,,,,
3637,True,75.0,2,1,0,-,False,True,,,,,
3638,True,57.0,2,1,0,4,True,False,,,,,
3639,True,16.0,1,1,0,1,False,False,,,,,
3640,False,72.0,2,2,1,7,True,False,,,,,
3641,True,140.0,3,4,2,11,True,True,,,,,
3642,False,80.0,2,2,1,8,True,True,,,,,
3643,True,170.0,3,3,3,7,True,False,,,,,
3644,True,67.0,3,1,1,9,True,False,,,,,
3645,True,79.0,2,1,0,-,True,False,,,,,
3646,True,170.0,3,3,3,-,True,False,,,,,
3647,True,120.0,3,2,1,6,True,False,,,,,
3648,False,206.0,3,2,3,15,True,False,,,,,
3649,True,249.0,3,3,1,9,True,True,,,,,
3650,True,120.0,4,4,2,5,True,False,,,,,
3651,False,260.0,3,4,4,-,True,False,,,,,
3652,False,120.0,2,1,0,3,True,False,,,,,
3653,True,400.0,4,6,4,-,True,False,,,,,
3654,True,165.0,3,1,3,-,True,False,,,,,
3655,True,55.0,2,1,1,6,False,False,,,,,
3656,True,75.0,3,2,2,12,False,True,,,,,
3657,False,402.0,4,5,2,-,True,True,,,,,
3658,False,58.0,2,1,1,2,True,False,,,,,
3659,True,50.0,1,1,0,-,False,False,,,,,
3660,True,60.0,4,4,1,5,True,False,,,,,
3661,True,280.0,4,5,4,18,False,False,,,,,
3662,True,214.0,4,4,3,5,True,False,,,,,
3663,True,110.0,3,1,0,-,True,False,,,,,
3664,True,35.0,1,2,1,3,False,True,,,,,
3665,True,320.0,3,3,8,-,True,False,,,,,
3666,True,50.0,1,1,0,1,True,False,,,,,
3667,True,128.0,3,3,0,3,True,True,,,,,
3668,True,70.0,2,1,1,1,True,False,,,,,
3669,True,277.0,3,2,1,11,True,False,,,,,
3670,True,200.0,4,4,3,9,True,True,,,,,
3671,True,70.0,2,2,1,1,True,False,,,,,
3672,True,50.0,1,1,1,3,True,False,,,,,
3673,True,130.0,3,3,2,3,True,False,,,,,
3674,True,600.0,6,5,5,-,True,True,,,,,
3675,True,135.0,3,3,0,1,False,False,,,,,
3676,True,27.0,1,1,0,5,False,False,,,,,
3677,True,197.0,3,1,2,-,True,False,,,,,
3678,True,400.0,10,5,8,-,True,False,,,,,
3679,False,92.0,3,2,3,1,True,True,,,,,
3680,True,119.0,3,3,1,8,False,True,,,,,
3681,True,16.0,1,1,0,2,True,False,,,,,
3682,True,45.0,2,1,1,8,True,False,,,,,
3683,True,57.0,2,1,1,5,True,True,,,,,
3684,True,22.0,1,1,0,5,True,False,,,,,
3685,True,116.0,3,2,2,5,True,False,,,,,
3686,True,33.0,1,1,0,3,True,False,,,,,
3687,False,250.0,4,4,0,-,True,False,,,,,
3688,True,128.0,2,3,2,1,True,False,,,,,
3689,True,58.0,2,2,0,2,True,False,,,,,
3690,True,105.0,3,2,2,6,True,False,,,,,
3691,True,41.0,1,1,1,3,True,True,,,,,
3692,True,90.0,3,1,1,1,True,False,,,,,
3693,True,100.0,3,3,2,2,False,False,,,,,
3694,True,890.0,5,6,8,-,False,False,,,,,
3695,True,180.0,3,4,3,5,True,True,,,,,
3696,True,136.0,3,3,2,8,False,True,,,,,
3697,True,175.0,1,3,2,19,False,True,,,,,
3698,False,100.0,3,2,2,3,True,False,,,,,
3699,True,65.0,2,2,1,9,True,False,,,,,
3700,True,50.0,2,1,0,2,False,False,,,,,
3701,True,105.0,3,3,1,5,True,False,,,,,
3702,True,108.0,3,3,2,3,True,False,,,,,
3703,True,55.0,1,1,0,1,False,False,,,,,
3704,True,46.0,2,1,1,5,True,False,,,,,
3705,True,71.0,3,4,0,-,True,False,,,,,
3706,True,93.0,3,2,2,10,True,False,,,,,
3707,True,60.0,2,2,1,11,True,True,,,,,
3708,True,250.0,3,2,5,-,False,False,,,,,
3709,True,150.0,3,3,2,3,True,True,,,,,
3710,True,90.0,2,1,1,1,True,False,,,,,
3711,True,140.0,3,3,3,7,False,False,,,,,
3712,False,68.0,2,1,0,-,True,False,,,,,
3713,True,530.0,4,5,6,-,True,False,,,,,
3714,True,141.0,4,3,2,3,True,False,,,,,
3715,True,44.0,2,1,0,3,True,False,,,,,
3716,True,50.0,2,1,1,1,False,False,,,,,
3717,True,216.0,3,5,0,14,False,True,,,,,
3718,True,60.0,2,2,1,1,True,False,,,,,
3719,True,20.0,1,1,0,-,True,False,,,,,
3720,True,250.0,3,4,0,1,True,True,,,,,
3721,False,92.0,3,2,2,13,True,True,,,,,
3722,True,90.0,2,1,1,-,False,False,,,,,
3723,True,60.0,2,2,2,2,True,False,,,,,
3724,True,32.0,1,1,0,1,False,False,,,,,
3725,True,50.0,1,1,1,-,True,False,,,,,
3726,True,250.0,4,5,4,1,True,False,,,,,
3727,True,350.0,4,5,4,2,True,True,,,,,
3728,False,73.0,3,2,2,6,False,False,,,,,
3729,True,74.0,3,2,1,14,True,False,,,,,
3730,False,200.0,3,2,3,-,True,False,,,,,
3731,True,230.0,2,3,1,1,True,True,,,,,
3732,True,200.0,3,2,5,-,True,False,,,,,
3733,True,40.0,2,1,0,16,False,False,,,,,
3734,True,71.0,2,1,1,7,True,False,,,,,
3735,False,200.0,3,3,2,-,True,False,,,,,
3736,True,60.0,2,1,0,-,True,False,,,,,
3737,True,170.0,6,5,1,-,True,False,,,,,
3738,True,298.0,4,6,5,-,True,True,,,,,
3739,True,75.0,3,2,1,8,False,False,,,,,
3740,True,480.0,4,6,5,-,True,False,,,,,
3741,True,142.0,3,4,2,4,True,False,,,,,
3742,True,77.0,3,1,2,6,True,False,,,,,
3743,True,15.0,1,1,0,1,False,True,,,,,
3744,True,350.0,3,4,3,8,True,True,,,,,
3745,True,35.0,1,1,0,-,False,False,,,,,
3746,True,350.0,7,4,2,-,False,False,,,,,
3747,True,60.0,2,2,2,6,True,False,,,,,
3748,True,125.0,3,2,1,9,True,False,,,,,
3749,True,68.0,2,2,2,8,True,True,,,,,
3750,True,280.0,3,4,2,-,True,False,,,,,
3751,True,390.0,4,4,5,8,False,True,,,,,
3752,True,198.0,5,5,2,1,True,False,,,,,
3753,True,330.0,6,4,3,-,True,False,,,,,
3754,True,430.0,4,3,4,-,True,False,,,,,
3755,True,79.0,3,2,2,11,True,False,,,,,
3756,True,100.0,1,1,0,-,False,False,,,,,
3757,True,130.0,2,1,0,-,True,True,,,,,
3758,True,130.0,3,2,0,1,True,True,,,,,
3759,True,80.0,2,2,1,-,True,False,,,,,
3760,True,45.0,2,1,0,-,False,False,,,,,
3761,False,45.0,1,1,1,15,True,False,,,,,
3762,True,180.0,4,4,2,10,True,False,,,,,
3763,False,84.0,3,1,1,3,True,False,,,,,
3764,True,225.0,4,5,4,22,True,True,,,,,
3765,True,230.0,4,3,4,17,False,True,,,,,
3766,False,350.0,2,2,2,-,True,False,,,,,
3767,True,45.0,1,1,0,-,False,False,,,,,
3768,True,208.0,4,4,3,1,True,True,,,,,
3769,True,48.0,2,1,1,12,False,False,,,,,
3770,True,360.0,4,5,2,7,True,False,,,,,
3771,False,74.0,3,2,1,4,True,False,,,,,
3772,True,37.0,1,1,1,20,True,False,,,,,
3773,True,260.0,5,5,4,20,False,False,,,,,
3774,True,60.0,2,1,0,2,True,False,,,,,
3775,True,50.0,2,1,0,1,True,False,,,,,
3776,True,220.0,3,4,4,10,True,False,,,,,
3777,True,375.0,4,4,3,-,True,False,,,,,
3778,True,55.0,2,1,1,19,True,True,,,,,
3779,True,35.0,1,1,0,1,False,False,,,,,
3780,True,80.0,1,1,0,-,False,False,,,,,
3781,True,700.0,5,8,3,-,True,False,,,,,
3782,False,80.0,3,1,0,6,True,False,,,,,
3783,True,300.0,3,3,2,11,True,True,,,,,
3784,False,420.0,5,3,3,-,False,False,,,,,
3785,True,190.0,3,4,4,5,True,False,,,,,
3786,True,300.0,4,5,4,9,True,True,,,,,
